Date,ES_Close,NQ_Close,ES_Daily_Return,ES_5D_Fwd_Return,ES_20D_Fwd_Return,ES_60D_Fwd_Return,ES_Realized_Vol_20D,ES_Fwd_Max_DD_60D,ES_Fwd_Max_Upside_60D,ES_Fwd_Sharpe_60D,walcl_3m_pct,liquidity_contraction,liquidity_expansion,HY_OAS,hy_oas_zscore,hy_oas_percentile,credit_regime,VIX,volatility_regime,spx_pos_percentile,Liquidity_State,Liquidity_Status,Credit_State,Credit_Status,Positioning_State,Positioning_Status,Volatility_State,Volatility_Status,Destabilization_Score,Macro_Regime
2019-10-07,2937.5,7740.0,-0.004585216490525028,0.009531914893617044,0.04706382978723411,0.10944680851063837,0.12494096362053565,-0.015319148936170257,0.10944680851063837,5.4994894223434105,0.03428353793592609,False,False,19.903232073126347,1.6236886739974223,0.7619047619047619,Widening,17.04,Normal,0.5480769230769231,Flat,Normal,Widening,Warning,Neutral,Normal,Normal,Normal,1,B
2019-10-08,2892.5,7622.0,-0.015437699384582807,0.03638720829732067,0.062057044079516066,0.11858254105445121,0.13537972667489098,0.0,0.1267070008643043,6.42195089321327,0.03428353793592609,False,False,19.988865411703955,1.7049151849103865,0.776984126984127,Widening,17.04,Normal,0.5480769230769231,Flat,Normal,Widening,Warning,Neutral,Normal,Normal,Normal,1,B
2019-10-09,2919.0,7699.75,0.009119911786283071,0.02483727303871186,0.05361425145597809,0.11116820829051055,0.13660009050514818,0.0,0.11647824597464895,6.172222971270274,0.037248136214552696,False,False,19.90999406140277,1.586767081573224,0.7619047619047619,Widening,17.04,Normal,0.5480769230769231,Flat,Normal,Widening,Warning,Neutral,Normal,Normal,Normal,1,B
2019-10-10,2941.0,7760.25,0.007508567699880321,0.019381162869772206,0.04930295817749064,0.10005100306018355,0.13933578274771433,0.0,0.10812648758925536,5.621483273730373,0.037248136214552696,False,False,19.69344325569356,1.3065923513228492,0.7206349206349206,Widening,17.04,Normal,0.5480769230769231,Flat,Normal,Widening,Warning,Neutral,Normal,Normal,Normal,1,B
2019-10-11,2970.75,7859.0,0.010064786616140617,0.0058907683244970865,0.040309686106202225,0.0974501388538247,0.14490512750098775,-0.0017672304973491704,0.0974501388538247,5.563564403793127,0.037248136214552696,False,False,19.511898580479404,1.0732794152525318,0.6896825396825397,Neutral,15.58,Normal,0.5480769230769231,Flat,Normal,Neutral,Normal,Neutral,Normal,Normal,Normal,0,A
2019-10-14,2965.5,7857.5,-0.0017687938913544417,0.013825661777103315,0.041139774068453816,0.10470409711684381,0.14480145314017756,0.0,0.10470409711684381,5.960435375958714,0.037248136214552696,False,False,19.591699498154075,1.157314528294136,0.7015873015873015,Widening,15.58,Normal,0.5480769230769231,Flat,Normal,Widening,Warning,Neutral,Normal,Normal,Normal,1,B
2019-10-15,2997.75,7959.75,0.010816354980761254,-0.0010841464431656789,0.031440246851805576,0.08906680010007495,0.1501208010658798,-0.003169043449253617,0.09281961471103317,5.2483796309094535,0.037248136214552696,False,False,19.4433519044731,0.9660247187393651,0.6746031746031746,Neutral,15.58,Normal,0.5865384615384616,Flat,Normal,Neutral,Normal,Neutral,Normal,Normal,Normal,0,A
2019-10-16,2991.5,7948.5,-0.0020870734294561447,0.004763496573625181,0.034765167975931766,0.09969914758482368,0.15027168636689378,-0.001086411499247819,0.09969914758482368,5.781139015576985,0.04286518821402541,False,False,19.501648613947896,1.025478719665263,0.6857142857142857,Neutral,15.58,Normal,0.5865384615384616,Flat,Normal,Neutral,Normal,Neutral,Normal,Normal,Normal,0,A
2019-10-17,2998.0,7952.75,0.0021704658324564257,0.0020847231487659545,0.03302201467645105,0.09673115410273514,0.15051678709268315,-0.003252168112074738,0.09731487658438964,5.606672741788761,0.04286518821402541,False,False,19.502839803640015,1.0156143598099374,0.6873015873015873,Neutral,15.58,Normal,0.5865384615384616,Flat,Normal,Neutral,Normal,Neutral,Normal,Normal,Normal,0,A
2019-10-18,2988.25,7880.75,-0.003257467904452695,0.010708608717476809,0.043503722914749465,0.10223374884966119,0.15056094377062507,0.0,0.10223374884966119,5.973233234138736,0.04286518821402541,False,False,19.53423276299112,1.0420949206242707,0.696031746031746,Neutral,14.25,Complacency,0.5865384615384616,Flat,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-10-21,3006.5,7948.25,0.006088679721532991,0.009895227008148932,0.0383336105105605,0.10310992848827549,0.15098296821851853,-0.003991352070513932,0.10310992848827549,6.000913962747628,0.04286518821402541,False,False,19.454054454099136,0.9342393422472797,0.676984126984127,Neutral,14.25,Complacency,0.5865384615384616,Flat,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-10-22,2994.5,7858.75,-0.003999338775106319,0.013775254633494827,0.041409250292202326,0.1103690098513943,0.1480022300735641,0.0,0.1103690098513943,6.495644665900289,0.04286518821402541,False,False,19.4999583709088,0.9791183816905417,0.6841269841269841,Neutral,14.25,Complacency,0.3076923076923077,Flat,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-10-23,3005.75,7901.5,0.0037498481505014963,0.013973217998835663,0.0343508275804707,0.10438326540796816,0.1473910253532912,-0.0004990434999584403,0.10621309157448233,6.140111766655968,0.050170119779778366,False,True,19.488749839309545,0.9548285707432531,0.6825396825396826,Neutral,14.25,Complacency,0.3076923076923077,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-10-24,3004.25,7928.25,-0.0004991680636093765,0.010485146043105686,0.03320296246983445,0.10501789132062922,0.1471885502456155,0.0,0.10676541566114661,6.181796234557697,0.050170119779778366,False,True,19.52087796549136,0.9829668398423772,0.692063492063492,Neutral,14.25,Complacency,0.3076923076923077,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-10-25,3020.25,8035.75,0.005311656608264104,0.01423723201721705,0.030212730734210824,0.10123334161079378,0.1463649561124135,0.0,0.10123334161079378,6.007026370420499,0.050170119779778366,False,True,19.443704578031017,0.8791083066522623,0.6706349206349206,Neutral,12.65,Complacency,0.3076923076923077,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-10-28,3036.25,8094.75,0.005283591916709102,0.013009468917249967,0.03178262659530673,0.0847262247838616,0.14648555095543883,-0.00016467682173737508,0.09543021819678876,4.816414113667748,0.050170119779778366,False,True,19.35565717320522,0.7628634882705957,0.6523809523809524,Neutral,12.65,Complacency,0.3076923076923077,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-10-29,3035.75,8055.25,-0.0001646903824539614,0.011941035987811821,0.03557605204644654,0.06711685744873597,0.13591117378013273,0.0,0.0956106398748251,3.419204969371975,0.050170119779778366,False,True,19.331956261521555,0.7250875878200179,0.6452380952380953,Neutral,12.65,Complacency,0.7115384615384616,Expanding,Normal,Neutral,Normal,Bullish,Normal,Complacency,Normal,0,A
2019-10-30,3047.75,8111.25,0.003945102511327367,0.009105077516200488,0.03477975555737833,0.07562956279222388,0.11019530177621487,-0.003937330817816442,0.09129685833811818,3.7060426743185917,0.06301131575126884,False,True,19.47921688006758,0.8951194604641324,0.6801587301587302,Neutral,12.65,Complacency,0.7115384615384616,Expanding,Normal,Neutral,Normal,Bullish,Normal,Complacency,Normal,0,A
2019-10-31,3035.75,8090.25,-0.003945102511327312,0.01655274643827709,0.03557605204644654,0.07798731779626111,0.10846302173797588,0.0,0.0956106398748251,3.838882272280129,0.06301131575126884,False,True,19.767732472354115,1.2348473608604662,0.734920634920635,Widening,12.65,Complacency,0.7115384615384616,Expanding,Normal,Widening,Warning,Bullish,Normal,Complacency,Normal,1,B
2019-11-01,3063.25,8160.25,0.009017932895627512,0.00889578062515306,0.01664898392230474,0.07394107565494168,0.10341208596346783,0.0,0.08577491226638378,3.699098651524922,0.06301131575126884,False,True,19.667754618363286,1.1004568405086732,0.7158730158730159,Widening,12.3,Complacency,0.7115384615384616,Expanding,Normal,Widening,Warning,Bullish,Normal,Complacency,Normal,1,B
2019-11-04,3075.75,8215.75,0.0040723301107224615,0.0038202064537105063,0.004958140290985957,0.04819962610745354,0.10078088576105174,-0.0012192148256522373,0.08136226936519542,2.152763445656432,0.06301131575126884,False,True,19.461139798133352,0.837337651530441,0.6746031746031746,Neutral,12.3,Complacency,0.7115384615384616,Expanding,Normal,Neutral,Normal,Bullish,Normal,Complacency,Normal,0,A
2019-11-05,3072.0,8210.75,-0.001219958672715496,0.006510416666666741,0.0126953125,0.05647786458333326,0.07755205952415857,0.0,0.08268229166666674,2.4940693717476274,0.06301131575126884,False,True,19.31620885193075,0.6503532822107694,0.6404761904761904,Neutral,12.3,Complacency,0.08653846153846154,Expanding,Normal,Neutral,Normal,Bearish,Normal,Complacency,Normal,0,A
2019-11-06,3075.5,8207.25,0.0011386743808602506,0.006503007641033953,0.013737603641684304,0.07283368557958059,0.07432010481028258,0.0,0.08145017070395055,3.0167089493668455,0.06693708270800625,False,True,19.523039969049538,0.8962921137588024,0.692063492063492,Neutral,12.3,Complacency,0.08653846153846154,Expanding,Normal,Neutral,Normal,Bearish,Normal,Complacency,Normal,0,A
2019-11-07,3086.0,8230.5,0.00340826427468324,0.0035644847699287663,0.01944264419961117,0.08068697342838616,0.07212947768761825,0.0,0.08068697342838616,3.2683672888101,0.06693708270800625,False,True,19.297500974041228,0.607902756988654,0.6357142857142857,Neutral,12.3,Complacency,0.08653846153846154,Expanding,Normal,Neutral,Normal,Bearish,Normal,Complacency,Normal,0,A
2019-11-08,3090.5,8257.25,0.0014571361762218732,0.008979129590681145,0.014237178450088983,0.08243002750364026,0.0662386657138468,-0.0009707167125060367,0.08243002750364026,3.3340417940134026,0.06693708270800625,False,True,19.22760716434237,0.5124364123820676,0.6190476190476191,Neutral,12.07,Complacency,0.08653846153846154,Expanding,Normal,Neutral,Normal,Bearish,Normal,Complacency,Normal,0,A
2019-11-11,3087.5,8249.75,-0.0009711881630953431,0.011093117408906839,0.015708502024291526,0.07708502024291497,0.06569891668449347,0.0,0.0834817813765183,3.0947782967830855,0.06693708270800625,False,True,19.255127108147498,0.5385548650228389,0.626984126984127,Neutral,12.07,Complacency,0.08653846153846154,Expanding,Normal,Neutral,Normal,Bearish,Normal,Complacency,Normal,0,A
2019-11-12,3092.0,8275.0,0.001456428771079874,0.008570504527813716,0.01649417852522639,0.08441138421733507,0.05687856958445769,-0.0003234152652005218,0.08441138421733507,3.343611504602655,0.06693708270800625,False,True,19.277368317059384,0.5580770825498834,0.6301587301587301,Neutral,12.07,Complacency,0.6057692307692307,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-11-13,3095.5,8265.75,0.001131313251974147,0.004361169439508927,0.023421095138103754,0.08463899208528503,0.05527536441419099,-0.0014537231465029388,0.08463899208528503,3.352304391114339,0.07517292780141438,False,True,19.382196476654194,0.6824688660918327,0.6531746031746032,Neutral,12.07,Complacency,0.6057692307692307,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-11-14,3097.0,8265.5,0.00048445701391606534,0.0022602518566354757,0.024216984178236922,0.09154020019373577,0.05541238403706725,-0.0019373587342589316,0.09154020019373577,3.5929382614916525,0.07517292780141438,False,True,19.559063154376748,0.8999749534159107,0.6984126984126984,Neutral,12.07,Complacency,0.6057692307692307,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-11-15,3118.25,8318.75,0.006838046032615808,-0.002164675699510954,0.024372644913012165,0.0831395814960314,0.0552029120187565,-0.008738875972099769,0.08410165958470306,3.2924336348073884,0.07517292780141438,False,True,19.472565859524714,0.7799628392879963,0.6753968253968254,Neutral,12.05,Complacency,0.6057692307692307,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-11-18,3121.75,8333.5,0.001121794989435892,0.003523664611195576,0.022503403539681166,0.08304636822295186,0.05325907389671624,-0.009850244254024143,0.08304636822295186,3.2888563702644964,0.07517292780141438,False,True,19.544801868724974,0.8648234221416325,0.6944444444444444,Neutral,12.05,Complacency,0.6057692307692307,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-11-19,3118.5,8341.5,-0.0010416250290772083,0.00809684143017475,0.024450857784191093,0.08040724707391367,0.04985389348865159,-0.00881834215167554,0.08417508417508412,3.176909238535576,0.07517292780141438,False,True,19.713167402146546,1.0744758654573132,0.7222222222222222,Widening,12.05,Complacency,0.11538461538461539,Expanding,Normal,Widening,Warning,Bearish,Normal,Complacency,Normal,1,B
2019-11-20,3109.0,8291.75,-0.003050985907423448,0.014393695722097144,0.03152138951431338,0.08949823094242526,0.052513696051862194,-0.005789642972016673,0.08949823094242526,3.5237690746466335,0.07189012820928808,False,True,19.818856006506124,1.2010658083174564,0.7412698412698413,Widening,12.05,Complacency,0.11538461538461539,Expanding,Normal,Widening,Warning,Bearish,Normal,Complacency,Normal,1,B
2019-11-21,3104.0,8274.5,-0.0016095287556444585,0.012806056701030855,0.0409213980448615,0.08545425257731964,0.05326972705009256,-0.004188144329896892,0.09125322164948457,3.346208627327545,0.07189012820928808,False,True,19.740631497722955,1.0867776545384424,0.7277777777777777,Widening,12.05,Complacency,0.11538461538461539,Expanding,Normal,Widening,Warning,Bearish,Normal,Complacency,Normal,1,B
2019-11-22,3111.5,8280.5,0.002413322706163141,0.0008838180941668217,0.03720070705447531,0.07319620761690504,0.05158196589466421,-0.006588462156516095,0.08862285071508924,2.8246454354636987,0.07189012820928808,False,True,19.70841681035035,1.0337700360097744,0.7198412698412698,Widening,12.34,Complacency,0.11538461538461539,Expanding,Normal,Widening,Warning,Bearish,Normal,Complacency,Normal,1,B
2019-11-25,3132.75,8376.5,0.006806288036121836,-0.013326949166068136,0.029686377783098017,0.02984598196472743,0.05332178348189488,-0.013326949166068136,0.08123852844944546,0.9707381950840782,0.07189012820928808,False,True,19.73251911953596,1.0549252844396635,0.7261904761904762,Widening,12.34,Complacency,0.11538461538461539,Expanding,Normal,Widening,Warning,Bearish,Normal,Complacency,Normal,1,B
2019-11-26,3143.75,8400.75,0.003505141802654845,-0.010417495029821033,0.03204771371769377,-0.003578528827037797,0.05333463391599442,-0.016779324055665956,0.0774552683896621,-0.10669980202198338,0.07189012820928808,False,True,19.775702761847754,1.1020862828404712,0.734920634920635,Widening,12.34,Complacency,0.2692307692307692,Expanding,Normal,Widening,Warning,Bearish,Normal,Complacency,Normal,1,B
2019-11-27,3153.75,8454.75,0.003175866107218161,-0.011414982164090315,0.02655568767340477,-0.01379310344827589,0.0529830615566706,-0.019896948077685273,0.07403884264764171,-0.4117231607927207,0.07746015693705832,False,True,19.735124325476978,1.0384968191069204,0.7261904761904762,Widening,12.34,Complacency,0.2692307692307692,Expanding,Normal,Widening,Warning,Bearish,Normal,Complacency,Normal,1,B
2019-11-29,3143.75,8417.5,-0.0031758661072181994,0.0007157057654074706,0.025367793240556713,-0.05940357852882705,0.051954593203550614,-0.05940357852882705,0.0774552683896621,-1.4684105863202985,0.07746015693705832,False,True,19.739744500813316,1.0348980497201599,0.7261904761904762,Widening,12.62,Complacency,0.2692307692307692,Expanding,Normal,Widening,Warning,Bearish,Normal,Complacency,Normal,1,B
2019-12-02,3114.25,8316.0,-0.009428002081847318,0.006502368146423798,0.03748896202938101,-0.05242032592116885,0.058559465121375553,-0.05242032592116885,0.08766155575178614,-1.2974411989672399,0.07746015693705832,False,True,19.628528111064412,0.8756908818577248,0.7007936507936507,Widening,12.62,Complacency,0.2692307692307692,Expanding,Normal,Widening,Warning,Bearish,Normal,Complacency,Normal,1,B
2019-12-03,3091.0,8251.25,-0.007493689634085801,0.014558395341313535,0.05435134260757035,-0.008411517308314465,0.06417661228236148,-0.045292785506308664,0.09584276933031388,-0.18575334364402127,0.07746015693705832,False,True,19.902755450978926,1.2377451163475883,0.7595238095238095,Widening,12.62,Complacency,0.038461538461538464,Expanding,Normal,Widening,Warning,Bearish,Normal,Complacency,Normal,1,B
2019-12-04,3111.0,8295.25,0.006449554765520731,0.010286081645773049,0.04001928640308572,-0.03664416586306651,0.0675372779354782,-0.051430408228865354,0.0887978142076502,-0.8005965964228611,0.07852750092647298,False,True,19.772074948272834,1.0492110344377887,0.7333333333333333,Widening,12.62,Complacency,0.038461538461538464,Expanding,Normal,Widening,Warning,Bearish,Normal,Complacency,Normal,1,B
2019-12-05,3117.75,8309.25,0.002167369903219584,0.01611739235025267,0.04033357389142811,-0.0009622323791195209,0.06773829678781645,-0.05348408307272878,0.08644054205757357,-0.019107342008865172,0.07852750092647298,False,True,19.693571433528547,0.931842169438702,0.7119047619047619,Widening,12.62,Complacency,0.038461538461538464,Expanding,Normal,Widening,Warning,Bearish,Normal,Complacency,Normal,1,B
2019-12-06,3146.0,8400.25,0.009020216817366526,0.008264462809917328,0.028369357914812543,-0.04148124602670056,0.07342421028341344,-0.06198347107438018,0.07668467895740627,-0.8056268731857092,0.07852750092647298,False,True,19.635038253779697,0.8413505110150896,0.7007936507936507,Widening,13.62,Complacency,0.038461538461538464,Expanding,Normal,Widening,Warning,Bearish,Normal,Complacency,Normal,1,B
2019-12-09,3134.5,8356.0,-0.0036621329041998728,0.01906205136385397,0.04011804115488915,-0.05439464029350771,0.07519437204550487,-0.058542032222045015,0.08063486999521463,-1.0516016266484596,0.07852750092647298,False,True,19.6302819825225,0.8252322463859563,0.6992063492063492,Neutral,13.62,Complacency,0.038461538461538464,Expanding,Normal,Neutral,Normal,Bearish,Normal,Complacency,Normal,0,A
2019-12-10,3136.0,8363.75,0.0004784307562752802,0.017857142857142794,0.044642857142857206,-0.12380420918367352,0.07494094942183323,-0.12380420918367352,0.08011798469387754,-2.049042679747287,0.07852750092647298,False,True,19.556908008663566,0.7146122161844561,0.6865079365079365,Neutral,13.62,Complacency,0.038461538461538464,Expanding,Normal,Neutral,Normal,Bearish,Normal,Complacency,Normal,0,A
2019-12-11,3143.0,8405.5,0.0022296553272690683,0.016465160674514756,0.0387368755965638,-0.08821189945911545,0.07508373496722899,-0.12575564747056955,0.07771237671014952,-1.3581469013168932,0.06523170238471443,False,True,19.613038908153786,0.7834538576136845,0.6944444444444444,Neutral,13.62,Complacency,0.038461538461538464,Expanding,Normal,Neutral,Normal,Bearish,Normal,Complacency,Normal,0,A
2019-12-12,3168.0,8465.25,0.007922716136748862,0.012310606060605966,0.03843118686868685,-0.1350220959595959,0.07921594542010825,-0.1350220959595959,0.06920770202020199,-2.0425247351169227,0.06523170238471443,False,True,19.40257506800191,0.48193422702524524,0.6444444444444445,Neutral,13.62,Complacency,0.038461538461538464,Expanding,Normal,Neutral,Normal,Bearish,Normal,Complacency,Normal,0,A
2019-12-13,3172.0,8494.0,0.0012618298204221654,0.0186065635344419,0.03656998738965944,-0.22162673392181587,0.07917638867931374,-0.22162673392181587,0.06785939470365698,-2.8920884696139,0.06523170238471443,False,True,19.569131299224612,0.7063742214685598,0.6904761904761905,Neutral,12.63,Complacency,0.038461538461538464,Expanding,Normal,Neutral,Normal,Bearish,Normal,Complacency,Normal,0,A
2019-12-16,3194.25,8576.0,0.0069900147166939465,0.010331063629960058,0.03114972215700096,-0.1559834076856852,0.07932171117597069,-0.22704860295844098,0.06042106910855449,-1.7395352944147524,0.06523170238471443,False,True,19.44104522509644,0.5176783717745774,0.6507936507936508,Neutral,12.63,Complacency,0.038461538461538464,Expanding,Normal,Neutral,Normal,Bearish,Normal,Complacency,Normal,0,A
2019-12-17,3192.0,8576.25,-0.0007046389017331989,0.010573308270676707,0.03900375939849621,-0.24302944862155385,0.07961123867808194,-0.24302944862155385,0.061168546365914844,-2.5194625947139215,0.06523170238471443,False,True,19.32311059809483,0.34212333498812597,0.6277777777777778,Neutral,12.63,Complacency,0.3269230769230769,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-12-18,3194.75,8590.25,0.0008611579191131822,0.01557242350731669,0.04077001330307528,-0.21887471633148137,0.07921383597497808,-0.24368103920494566,0.06025510603333584,-2.2066315850155362,0.0724099628925412,False,True,19.245746970850043,0.2226682875377887,0.611904761904762,Neutral,12.63,Complacency,0.3269230769230769,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-12-19,3207.0,8642.5,0.0038270832043423276,0.00951044589959471,0.03507951356407868,-0.2472715933894606,0.07806336641101638,-0.2472715933894606,0.056205176177112515,-2.5190008613932626,0.0724099628925412,False,True,19.292149003992158,0.28040642532123894,0.6222222222222222,Neutral,12.63,Complacency,0.3269230769230769,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-12-20,3231.02001953125,8707.4599609375,0.0074619621911480374,-0.0023274444249159476,0.027461909840355236,-0.2561946427219418,0.0798126651738966,-0.2561946427219418,0.04835314529911683,-2.6285370077649066,0.0724099628925412,False,True,19.327999803660823,0.323431974689759,0.6301587301587301,Neutral,12.51,Complacency,0.3269230769230769,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-12-23,3227.25,8726.5,-0.0011675014974842604,0.001161980013943742,0.030598807033852315,-0.24456426354675032,0.08057833073995889,-0.25532574173057554,0.04957781392826721,-2.48238036174146,0.0724099628925412,False,True,19.328415897267725,0.3148648538223222,0.6309523809523809,Neutral,12.51,Complacency,0.3269230769230769,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-12-24,3225.75,8729.5,-0.0004649000548632922,0.010307680384406659,0.021002867550182103,-0.31163295357668763,0.07873053454584338,-0.31163295357668763,0.050065876152832756,-3.087052649098654,0.0724099628925412,False,True,19.33518468334548,0.3159351131827958,0.6333333333333333,Neutral,12.51,Complacency,0.3557692307692308,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-12-26,3244.5,8804.25,0.005795773729267871,-0.00277392510402219,-0.0015410695022345378,-0.24857451071043302,0.07992941441447167,-0.315611034057636,0.04399753428879638,-2.1936331804752305,0.0724099628925412,False,True,19.34493115995425,0.3215367728836046,0.6349206349206349,Neutral,12.51,Complacency,0.3557692307692308,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-12-27,3237.5,8783.25,-0.0021598280534300086,0.0018532818532819295,0.012586872586872522,-0.23799227799227796,0.08075373505753038,-0.3141312741312742,0.04625482625482635,-2.0823547672700085,0.0724099628925412,False,True,19.401886828646038,0.3982381231385829,0.6476190476190476,Neutral,13.43,Complacency,0.3557692307692308,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-12-30,3223.5,8733.75,-0.004333701257118305,0.0036451062509694765,0.015200868621064068,-0.1909415231890802,0.08170585081390663,-0.31115247401892354,0.050798821157127305,-1.583825335951918,0.0724099628925412,False,True,19.47749085268572,0.5044972817356941,0.669047619047619,Neutral,13.43,Complacency,0.3557692307692308,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2019-12-31,3231.0,8752.25,0.0023239610738233847,0.009052924791086436,0.018183225007737613,-0.2188177034973693,0.07131965702774148,-0.3127514701330857,0.048359640978025364,-1.8360293144750384,0.0724099628925412,False,True,19.323170113449024,0.2572835977435643,0.6277777777777778,Neutral,13.43,Complacency,0.5384615384615384,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2020-01-02,3259.0,8891.75,0.008628713013063205,0.005216324025774766,-0.010739490641300975,-0.19875728751150656,0.06610479450003823,-0.31865602945688865,0.039352562135624325,-1.6335966718375485,0.0724099628925412,False,True,19.258954731232148,0.14588790565709356,0.6134920634920635,Neutral,13.43,Complacency,0.5384615384615384,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2020-01-03,3235.5,8810.0,-0.00723692434024079,0.009040333796940248,0.0030907124092103277,-0.2057641786431772,0.07313883157250364,-0.3137073095348478,0.04690156080976671,-1.6968082739205084,0.0724099628925412,False,True,19.39530445596784,0.3517333664797552,0.6460317460317461,Neutral,14.02,Complacency,0.5384615384615384,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2020-01-06,3243.5,8847.5,0.0024695181557892894,0.014259287806382082,0.017265299830430125,-0.24525975026977032,0.07315794758851642,-0.3154000308308925,0.04431940804686296,-2.046913933386481,0.0724099628925412,False,True,19.324029494834523,0.22696403313417687,0.6293650793650793,Neutral,14.02,Complacency,0.5384615384615384,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2020-01-07,3235.25,8853.0,-0.002546788951330641,0.016304767792288066,0.030832238621435692,-0.2221621203925508,0.06983452694554536,-0.3136542771037787,0.046982458851711595,-1.815768935896017,0.0724099628925412,False,True,19.272773023904012,0.13211048957193702,0.6166666666666667,Neutral,14.02,Complacency,0.6442307692307693,Expanding,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2020-01-08,3260.25,8944.5,0.007697674835231621,0.010275285637604492,0.026071620274518814,-0.23847864427574572,0.07055370151402324,-0.3189172609462465,0.03895406793957523,-1.9697593553104429,0.04615513387088921,False,False,19.201537212634157,0.0017712199954685894,0.6015873015873016,Neutral,14.02,Complacency,0.6442307692307693,Flat,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2020-01-09,3276.0,9009.0,0.004819286435948922,0.012362637362637319,0.015109890109890056,-0.19276556776556775,0.07102025169983597,-0.32219169719169716,0.03395909645909656,-1.5065805265361074,0.04615513387088921,False,False,19.26791283557268,0.10189555405071857,0.6158730158730159,Neutral,14.02,Complacency,0.6442307692307693,Flat,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2020-01-10,3264.75,8978.25,-0.00343997587244342,0.018454705567041874,0.02703116624550117,-0.19074967455394742,0.07376988660466292,-0.31985603798146867,0.037522015468259395,-1.4889725780712753,0.04615513387088921,False,False,19.343467562528616,0.2195005664496716,0.6373015873015873,Neutral,12.56,Complacency,0.6442307692307693,Flat,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2020-01-13,3289.75,9088.25,0.007628383929733262,0.009043240367809124,0.020594270081313093,-0.1686298350938521,0.07345792805943485,-0.32502469792537425,0.029637510449122217,-1.2891248244692284,0.04615513387088921,False,False,19.269439385467123,0.08075787221625909,0.6166666666666667,Neutral,12.56,Complacency,0.6442307692307693,Flat,Normal,Neutral,Normal,Neutral,Normal,Complacency,Normal,0,A
2020-01-14,3288.0,9062.5,-0.000532096854179402,0.00965632603406319,0.028132603406326062,-0.15457725060827254,0.0739344096189712,-0.3246654501216545,0.030185523114355295,-1.1696309158605087,0.04615513387088921,False,False,19.31118161022729,0.14152742597481077,0.6301587301587301,Neutral,12.56,Complacency,0.16346153846153846,Flat,Normal,Neutral,Normal,Bearish,Normal,Complacency,Normal,0,A
2020-01-15,3293.75,9060.0,0.0017472561136019436,0.009791271347248554,0.02542694497153697,-0.1622770398481973,0.07134612960049266,-0.3258444022770398,0.028387096774193488,-1.2333667053155197,0.05219593317711091,False,True,19.370949606978716,0.23636500354280576,0.6468253968253969,Neutral,12.56,Complacency,0.16346153846153846,Expanding,Normal,Neutral,Normal,Bearish,Normal,Complacency,Normal,0,A
2020-01-16,3316.5,9133.5,0.006883276675938156,-0.006935021860394963,0.019448213478064247,-0.1427709935172622,0.0732475109085421,-0.33046886778230067,0.021332730287954238,-1.0669521062202467,0.05219593317711091,False,True,19.40329303639061,0.28433698224740694,0.6563492063492063,Neutral,12.56,Complacency,0.16346153846153846,Expanding,Normal,Neutral,Normal,Bearish,Normal,Complacency,Normal,0,A
